TransactionID,Amount,Time,Location,IsFraud
3247,255.05524851754723,63030.65085876428,29,0
1373,428.6486957510938,1815.1911636215682,6,0
3830,1094.734416787313,36526.35834042378,88,1
440,49.860902514530885,28628.831698817794,31,0
603,96.73513729560594,21241.219031429784,31,0
3460,327.8330888167196,38403.07009728115,39,0
1605,44.01768294558575,30071.68895324049,19,0
430,67.36283804952687,16410.482189933264,4,0
3742,410.5298451799936,5289.119263604623,37,0
1110,85.40899410652898,47232.91568712773,44,0
286,27.611714160403622,5179.101194417035,36,0
1997,478.7411643308944,11728.441707831451,48,0
3171,331.0351201169256,17187.532974291313,36,0
340,57.93873871899073,48088.37622258605,2,0
786,455.1407750534779,83431.20746305156,4,0
687,290.09021784025094,2177.2017925404166,33,0
1048,21.95638296270363,12199.599089612777,1,0
690,101.65143679318645,48720.34837918676,31,0
1285,169.96604103955602,16844.39465748168,40,0
1227,204.8212550017692,22369.32934212726,47,0
2805,265.51522297352125,45211.93193954158,13,0
3820,5162.41189365034,36062.24783332722,70,1
2095,150.69759946144202,40084.09316250258,12,0
1222,84.01836697264112,37618.24234173852,5,0
3118,16.735321465559174,78696.07721191473,44,0
904,295.69036487514916,51439.654381553795,18,0
132,118.83282713065782,15654.235309927155,3,0
2352,457.510604312356,46674.771849672645,44,0
3487,183.91308382973492,47077.77767293959,48,0
3515,427.7482364105255,5737.4225389869725,14,0
2042,284.9991662584372,12468.560574598403,29,0
1658,159.70691222243153,33775.26567907642,35,0
1737,230.39447792244803,12572.53771282783,19,0
3704,425.5735251576587,11213.248238433614,27,0
1594,61.0137281982415,50380.337428983185,8,0
3508,237.85466358794952,25710.109900486455,26,0
367,480.98337627371797,20761.844266111686,1,0
2259,165.30382801764844,73162.224161546,25,0
1416,468.93678922453114,52549.46295262099,46,0
2200,196.39626899550072,12906.573369963731,17,0
1882,437.9282287717958,42713.6380743535,2,0
2294,263.12058793852975,48706.88556488251,44,0
1461,202.99355877053765,17625.13375185107,18,0
2532,415.94995673006736,61964.47702483986,48,0
3017,369.0225347892374,20352.896748964908,35,0
1439,108.9081915402447,3317.8358009961703,41,0
915,280.5031186174703,44312.377735175134,39,0
239,326.28142499451224,56974.14392388459,36,0
2249,303.4994690068332,70383.60484063924,32,0
893,416.8077336378259,29729.515782191796,24,0
1654,186.46683966104436,35522.87067187088,44,0
267,351.5377130876813,10882.528967176553,29,0
1533,360.91383036936486,7513.950550112616,3,0
3976,9589.324260054123,81401.11046902696,80,1
1258,250.88132790330408,23911.557000593064,44,0
2542,385.3968070698372,55748.53248940786,37,0
2551,180.92206164504486,635.7164796358159,16,0
1207,344.8147345371875,67115.38497482569,38,0
344,222.58730812660679,71843.18398089611,43,0
3284,442.45433961845015,41833.540655072364,13,0
271,406.5869661844717,28022.058203171156,48,0
442,493.45339346557597,34208.97634333007,35,0
1487,204.12461888853514,84992.68078927071,38,0
849,256.07555506230887,75430.92790211357,49,0
3895,3997.769932844856,1663.1104765444384,83,1
3479,249.36286000335363,65524.4442653689,2,0
86,169.33982779310605,80723.87546407116,41,0
168,101.39407009592857,3478.2914599976534,14,0
3913,8659.997432627992,34508.303315233934,62,1
2912,10.722172822292594,20051.58912763666,13,0
3011,278.9407458879044,66873.17554220239,42,0
2732,242.16681591499383,77900.93822762152,23,0
1134,117.88976895540756,38435.25019629953,37,0
2831,245.6361718354744,35598.332645423114,1,0
3486,300.491688448974,43551.65489026386,5,0
3244,351.2506054476925,13012.786345120052,44,0
1009,132.3373243410011,21337.444828099513,17,0
2756,152.347207778996,61604.43481685441,42,0
754,174.1037511819722,76565.1998064378,13,0
3573,421.65295843520795,8596.473942007135,29,0
1419,231.5775238588833,19727.82020464798,29,0
453,217.86878453101838,29315.975095546626,27,0
3175,44.541053365140876,47227.53078694118,30,0
3501,150.39457897429025,11148.745728046313,28,0
626,190.76768338918848,33967.91198828291,26,0
47,162.73842728381138,83907.4383966199,45,0
3523,141.59546205228486,41675.57642154986,23,0
2347,342.54827876955676,44259.31271890891,42,0
1812,384.5426044886506,57954.09819827829,29,0
3225,91.21660671295814,52168.58601210029,46,0
617,39.928200328883236,35894.27525115654,23,0
2439,275.2897276003167,74893.37636348547,10,0
2070,171.8053817870338,50840.45917517828,49,0
1523,182.29511674742085,34989.285949302684,38,0
1196,437.0530350146644,77535.12830298506,45,0
1129,192.61737333603384,64273.40818290593,24,0
546,185.49973183609185,30508.08960427685,19,0
2353,310.1609994889614,4347.901405554965,11,0
1079,116.94440505388144,31320.171463522736,24,0
2469,243.01755836854505,26184.881765528782,41,0
2176,420.1501513690406,82275.27077050477,30,0
30,32.760702232798884,19115.023372939926,13,0
625,312.94483804984503,27247.42741819255,17,0
988,223.06539591583567,78217.83351450854,19,0
838,187.57301056715022,57223.90702633421,10,0
3319,404.20237479159294,59838.289926703066,43,0
10,356.95556312006227,4558.918279069667,16,0
3860,5322.286009775392,45909.57585847106,89,1
2138,368.43328026677756,18323.818918045436,27,0
2778,91.2173921118764,23387.06341166957,21,0
258,351.05460037073675,3467.9974249756674,13,0
405,166.82430450499976,9335.049930121575,16,0
148,256.3127213821421,52051.63178591318,3,0
3324,296.01965798836835,75985.5767194275,18,0
6,86.4373149647393,83784.12187374521,47,0
1030,416.1685823338319,43489.01928437171,36,0
3779,331.94494413471256,79197.96407275436,7,0
426,279.2691523386304,63091.15641422633,46,0
2307,52.67545572992803,42597.80281372052,10,0
3413,20.98868568940701,23086.9349699968,42,0
3825,3273.1170322391827,81242.93960015774,75,1
390,405.34902224095936,60532.83328848062,7,0
2638,382.9085172228837,9913.70520041978,5,0
3311,364.1414985970143,62236.803095941796,8,0
1100,181.56137699169776,78695.38926889763,44,0
1473,440.47262503766046,25735.052020914252,31,0
3434,226.72396467105628,46991.05238832055,22,0
3921,8660.866469002696,48634.54499722665,83,1
2430,445.3177994312538,33716.610684057174,3,0
2923,410.22193858776166,71503.01719033267,17,0
21,309.8079184139659,30310.771046545346,22,0
435,51.212334996348744,1808.7077802297542,26,0
1084,440.7679707054607,15565.707164098303,39,0
3186,272.4213692910396,26197.18794083591,13,0
1740,212.92357873917425,40371.35005504823,37,0
2197,235.5755528889439,43478.24384378602,14,0
1133,49.71264579474749,83077.98325668572,6,0
992,350.40127071866914,82374.008778613,20,0
2448,105.36567998538725,68897.13586055979,24,0
1888,130.87264361559528,78778.23370978505,18,0
825,273.3238454395822,81650.07917976115,42,0
664,126.24112795063729,11682.775904790647,7,0
1037,176.5387322463524,32604.178475230627,40,0
3768,222.58352219906965,4765.529427994264,19,0
1977,137.05541184422913,54151.48931405742,8,0
2188,385.3717405022983,80547.858770772,30,0
965,151.45993101764293,46517.32621039314,37,0
963,130.22106374384725,65194.79280817564,5,0
1313,278.32026431533075,51908.44170294309,9,0
906,447.40913842771766,36477.40900729058,13,0
2939,476.5886749918214,20573.986457145493,23,0
3660,456.1968014350667,22213.102123737655,39,0
1968,187.4953664096213,5813.390556418857,12,0
1377,228.1995749513061,76484.63912033364,48,0
1394,264.68923479244864,80300.4610045669,42,0
3246,94.13001477567029,33096.280874774704,45,0
3409,128.33327777586524,33105.41008350847,39,0
3756,103.3988182064804,38845.34547906851,27,0
3318,12.603603077489513,5687.698466576487,49,0
2717,326.7647834025859,73036.50989950598,3,0
2255,440.699661138311,73284.75030697016,24,0
3645,382.68206480308834,29346.677609596652,46,0
1542,62.36969231642448,81939.1293609626,19,0
3103,458.1288452857939,3264.5813698667234,3,0
518,407.17113208309814,3480.668822419067,15,0
912,141.35118400320937,39573.67247284625,1,0
3140,43.54477247345325,26786.939674675687,42,0
575,432.55821728590513,44211.52343071015,26,0
1715,38.50025979768314,9176.874703642618,9,0
3965,6996.431232287629,25033.328685696037,94,1
8,434.4263114297182,30025.6239151084,39,0
2355,364.746797178386,16186.76277063456,47,0
3341,445.6726827306049,81715.0893620844,32,0
655,221.5131776525429,74858.9630578301,20,0
814,461.21252248251244,9418.776391376241,5,0
3466,355.518181329576,6847.16596962585,18,0
1897,311.83287062748775,38704.75111142121,9,0
2951,415.4780967378784,24831.57892424969,48,0
1005,405.21496245211034,70956.01335395845,48,0
241,470.82470633292803,74831.17352064492,9,0
2152,95.14318063651446,13795.172585321823,19,0
3908,7004.713101783048,36575.42921474635,94,1
924,401.92907541418447,36175.260383511915,48,0
3521,122.38923074845945,21254.377562507103,20,0
3543,81.99174255604767,59949.79277717329,27,0
3834,1136.9178567581987,67957.82810193689,58,1
373,56.27705077040491,38370.54731673185,41,0
3108,14.43653917438178,69285.36552504133,42,0
2007,230.37252280076459,29568.285340897353,14,0
1289,26.269523307769617,49836.2042567453,39,0
2734,479.3170024842199,786.0828626590461,19,0
1231,448.10860980277585,26159.771082697964,5,0
959,91.47885069047891,39807.383060880624,24,0
987,347.31717424959066,75678.18551999089,44,0
1869,74.54709899273533,4856.8814317335,18,0
1694,81.72325615950207,23731.131149675028,24,0
2759,356.78346163108847,65226.171437428355,48,0
2825,167.61829493317882,70706.35941654672,33,0
3770,67.12570653229139,3257.0545325187413,37,0
3373,139.6711631934251,32689.231057380694,13,0
290,299.50829767881527,3887.7253547406654,40,0
2452,483.5445190745396,15031.647318683828,40,0
3229,61.61928739585326,33132.76899048367,18,0
738,410.13372534107276,53172.35537652018,29,0
2131,89.49436883341488,6793.347829515094,14,0
2500,209.7162622011703,26914.662634808392,31,0
1301,25.4772109645646,38800.38362125328,40,0
219,328.3201205331352,25685.61444990661,21,0
870,473.59657644548,60222.88794277148,43,0
503,161.6685319803006,65243.54454726493,20,0
149,35.224588112494786,14084.851433606169,36,0
53,470.35448136645266,52945.560190354496,14,0
1177,392.12424362406034,10666.068406014681,44,0
498,48.089972112842574,13084.893095214873,33,0
2575,120.75420892983986,18087.701706786134,5,0
2405,341.7891134701546,7812.199681199489,5,0
3650,499.7832745927149,10046.045977304888,42,0
125,121.68822964555143,85564.71104777121,3,0
1766,169.0912041761294,2129.276560578279,21,0
348,32.198964788301815,34735.151539144,34,0
2513,229.67633713101688,57950.84091824071,30,0
3798,60.599854348773725,1017.7813111658697,17,0
2399,326.45296928037726,18084.04495207562,41,0
1169,13.129077141248455,82696.44953143838,30,0
2082,41.9502497176411,54155.74723760252,22,0
5,86.44913381679389,22435.560485315767,33,0
1960,394.96929285931367,26816.044818941573,39,0
2967,366.2578131915412,84247.53146274366,40,0
1505,196.29585320506996,37397.36917933969,30,0
2724,234.41792191175003,16148.79041329021,23,0
1406,242.5691291174088,32590.23400433998,38,0
1866,469.32015258358825,67518.32446840688,12,0
1919,201.84759210713636,8036.704160295119,28,0
1520,464.24692695019024,50097.27537052344,19,0
3346,361.0345848594685,62204.504201523036,45,0
1569,315.6910690915208,66713.93518600841,34,0
2400,322.0821355528242,6265.928184867194,26,0
1501,264.35007471674686,67694.52982359532,26,0
3776,466.4619080116457,14566.957784700782,36,0
2312,438.36903709573613,32508.806054148456,17,0
3672,34.31104293603035,3314.637621132578,17,0
2383,459.1512655621916,10051.061224313771,43,0
321,279.12106570599906,25345.73561250325,12,0
2725,205.02259354770638,5759.409296733646,27,0
2924,98.9908442007353,36950.60901520821,42,0
889,58.726282452079126,47023.83391811767,26,0
1065,216.4649311157644,27103.949979018296,25,0
807,467.8398372368173,73105.131789812,36,0
2722,393.7672225163267,18299.360149761833,37,0
3973,7421.116243906396,1452.1489765467115,81,1
3520,113.28861975951402,81986.36125150499,16,0
3581,246.75862302369757,37236.936630003125,28,0
3275,419.6976745715519,43518.968170915214,38,0
3961,3902.007611663685,51855.71998875773,85,1
3242,220.18272338077068,34111.349240681324,25,0
3238,480.33277332959307,38761.855915772234,21,0
2011,26.47066408980849,14388.927566164128,43,0
1772,394.65810648015787,5639.91185374248,31,0
3445,490.7477748552885,24581.833321747174,8,0
2220,65.16439130184914,7730.477810817456,47,0
3503,498.64657095276533,23734.51483453721,16,0
1822,69.47934489810915,78720.81132026513,24,0
3884,4819.5666347368215,11337.017725297714,94,1
3605,117.16780215855579,31416.029210021516,24,0
3505,449.70927423755666,3506.6055284376553,13,0
333,17.052809428580375,57182.50815384944,39,0
3084,297.91707684360694,40218.07441879003,32,0
684,337.6351777629712,49272.79150639214,1,0
2771,47.35721680704659,48566.38025864703,7,0
1601,104.01498911218403,21081.1941232536,23,0
1599,51.972542302250964,34083.01936847729,29,0
2195,64.38483991460572,6239.219212960238,48,0
198,449.5840273767628,34091.04804355501,22,0
3451,232.83452785080394,73733.39137759176,41,0
1081,395.3090570636205,17633.17392385769,21,0
2639,475.87862678835563,10898.29365259554,29,0
3801,3812.3949352856935,56813.901619790515,98,1
1154,343.2689781625472,58212.53825334536,34,0
2101,458.39413351945115,54565.43431762025,35,0
2300,176.04171817598828,75547.98993959978,39,0
1137,427.0913878838967,78584.98806824876,34,0
372,18.928694569259367,85305.84410127277,14,0
2692,301.61452070378397,25827.219368495993,47,0
991,401.7137806947998,9227.580825804218,12,0
1239,484.4147796782137,62867.3302972531,25,0
3467,233.03427594949164,16544.70272806152,19,0
151,455.05028412366033,2048.349914886388,15,0
3780,450.2093686261771,60954.9107271515,3,0
1536,69.7241857351043,81622.71777650242,32,0
541,477.485003356774,38238.68268859525,10,0
2548,209.6960852058911,84672.47202020498,47,0
1278,493.46467070090176,20443.085225928633,33,0
487,32.26872636731436,75333.28849463568,1,0
2895,84.28158665204869,48546.16901926674,48,0
2226,239.69630307760787,22696.88921296721,37,0
3956,2167.860101466379,22067.46036159926,55,1
2746,392.8477093161795,7440.431947750696,49,0
1684,413.01547618083686,62814.400734021176,8,0
619,405.03862709860005,28976.106777188754,25,0
2201,488.6321609702231,56009.40083232382,18,0
1170,150.64868525570725,36901.87591913365,31,0
387,148.19694055994017,11087.354493109255,30,0
62,142.961025569209,52862.200136918334,25,0
579,251.1369836089737,12556.226225131555,30,0
1111,409.7582312454027,76418.96206435999,8,0
1643,265.26940886330067,11558.431727478835,40,0
335,32.54129459065885,51275.06346568814,18,0
843,97.2376237661782,74174.9576732543,46,0
2719,425.05980522211075,84737.76546719678,10,0
191,55.620356224890614,7216.552628353622,2,0
2687,70.94051551025001,82123.50772130126,28,0
1427,12.42059065786071,50397.746243115274,21,0
490,446.229254106549,69380.2265638741,9,0
1361,457.0580393521786,53276.138913479765,44,0
1628,272.5555653918098,20874.350284049924,11,0
3499,106.36025662694976,31460.05931110607,18,0
211,278.8795567896272,2995.7216451321356,11,0
1831,490.1854613858368,65374.26186404726,7,0
3155,226.84730225922533,70796.00715550498,42,0
677,64.89906206234565,36148.85568388802,47,0
1007,349.2155166137477,6726.8032941976935,19,0
1864,277.0631902594998,50004.55955750394,24,0
1760,278.50014959710956,55218.91798034263,43,0
3939,4741.608234910486,32519.96609255518,51,1
3725,192.52937646119827,30658.67050440887,1,0
1508,271.46524789617047,33627.62464906511,44,0
783,133.38153886440685,67555.37488293127,17,0
3608,149.99670815383627,83865.71760139041,28,0
2056,337.82094529126306,65868.00886429973,15,0
2907,486.8082998564431,80345.24033578543,3,0
627,236.64201090524247,20470.233072676907,23,0
3677,95.0130646739608,57664.701838123,11,0
2886,470.9844150465229,1393.1694465593664,39,0
3141,191.84533983076264,70154.01294256527,39,0
3701,309.6171695005738,46904.67063597357,13,0
2234,427.6092984516789,20190.854778511417,23,0
3971,3738.216803379262,39827.985314888065,99,1
2847,395.8990520708018,77638.77307315901,8,0
1284,14.787715235399993,20720.443870649397,31,0
184,439.8962831566807,19533.231735312616,48,0
1320,39.572521155376265,24357.745923602542,37,0
3167,464.2842081406294,72796.70892659166,13,0
2298,27.99346762540236,73659.68451724324,30,0
3952,5554.326432047327,53865.05475117128,53,1
832,231.69536290501978,26962.333457934583,25,0
2837,496.6949575572524,78353.27228216182,9,0
1673,435.3477781526507,5262.2389355197865,30,0
3070,341.2528811457483,82769.41612070415,34,0
1444,227.43760745923987,78617.96566499969,42,0
954,458.0618535032303,43968.44765403765,4,0
2382,430.20554545402905,18154.175841234533,28,0
2972,89.8873150964796,75170.15356494232,27,0
1956,467.2255323583433,33076.80530799281,27,0
3656,110.1797025074938,86305.36605952983,14,0
891,363.910796609273,31893.367145115266,16,0
3926,7301.9319296080075,47851.801248562806,92,1
762,162.74381321981863,24815.91247532503,3,0
3880,5156.509911045475,10757.25397719581,70,1
2468,29.335171116540664,8413.349394931563,27,0
3025,37.72697151189065,18599.245555896083,13,0
467,149.99892227811176,56007.371704997895,19,0
1963,421.50311996145246,81280.87423785744,8,0
534,282.16153574528744,55637.84846427381,17,0
2897,274.1563308406443,57184.73097537648,12,0
470,481.97904432589957,81259.54152878038,44,0
330,131.38818485556715,96.08493855059201,27,0
540,73.28811342423253,18691.151987303456,46,0
2743,105.95821122579231,83577.14882093978,49,0
1702,221.92396038176466,4420.699756889118,44,0
2046,364.17900857215704,20431.43241742321,7,0
698,294.80672849708003,11506.935657674023,12,0
2336,198.08105269203995,8841.500311743057,40,0
2528,479.14952932866714,35311.64218020869,16,0
2526,146.592337483131,16704.50978408131,10,0
1598,48.91549080460344,39562.58549897897,38,0
1611,441.23875290511455,59423.25942999949,2,0
639,141.92918316519666,85753.26318199432,13,0
1474,208.02875760900616,67396.15472025976,49,0
3810,5790.212264276027,63805.01519687953,71,1
1267,202.32184263927556,41020.042122171464,16,0
2893,387.85017976742444,58496.06720580568,37,0
530,433.71396436497605,70363.01772882098,10,0
194,320.2197140639013,4431.788551977026,19,0
1252,245.94595224114954,69567.06793193656,27,0
2978,15.594811892496079,39175.16232593676,33,0
2602,36.62269706322287,76242.91893243106,32,0
3757,100.46990410021091,16297.826091040066,15,0
955,215.19755719711583,74428.90727224242,22,0
1665,496.1574272634232,23051.049071082987,33,0
331,184.42661253911817,23496.873932004368,35,0
3897,1868.9543073797063,12331.16818288169,77,1
1236,190.57790842464297,32809.31177659045,13,0
153,80.99848732469931,84213.26749859484,41,0
1248,25.93782795071344,45675.93058467341,27,0
412,475.5303638548944,50594.77588659372,10,0
3006,418.0868846262528,69093.37687704116,1,0
2396,179.47995576155014,13465.572758044715,1,0
1567,337.0994506528205,52819.91909980354,9,0
1355,248.4677812981044,58440.819073824525,21,0
3307,192.5413041421799,2435.7318146399944,15,0
911,299.24452183225577,36198.988454550905,17,0
1146,440.5286933140274,81301.73667043136,1,0
419,339.5340434777488,59556.41960567244,7,0
1531,162.5407725864418,22359.66408269487,43,0
2866,294.2435289880328,65386.5888587671,13,0
2059,328.97699890396757,1725.66137474163,43,0
3727,40.28614573771909,50576.43652913863,46,0
689,387.0515372640491,67410.37283347874,47,0
2379,228.74556303677525,17080.442189091722,46,0
2647,478.83190958730023,83705.5892659223,29,0
1545,481.83416886641413,83008.4805594451,22,0
3839,6813.678362492452,47584.21946898864,75,1
3381,190.49013475923215,20185.179579236148,27,0
2605,10.065999572197807,5163.460489012414,25,0
416,229.7383057693767,70853.8321776081,7,0
1572,92.32696179498308,29977.253312623416,7,0
3178,442.02839980331896,71532.71607271499,20,0
2800,103.15274839402653,50249.275590218866,34,0
1244,423.943781777275,57601.64032351313,14,0
1926,55.56541351333476,55592.261238297375,47,0
2901,72.6547325989846,49352.796093731085,38,0
1282,354.2078355666109,9172.254546501168,23,0
2567,123.86831829746345,30824.97036617531,45,0
93,382.78467382227973,58530.649354124645,30,0
2080,388.2861133918953,42154.57687213168,44,0
1152,420.1365308981993,4429.162872806242,35,0
2363,154.56994675053656,21511.604087541935,18,0
2472,482.37413511110174,80211.38849114042,3,0
3267,242.38496027870727,2963.3386726061285,18,0
2103,87.39786318932052,11178.485305922957,29,0
1492,192.89337789837663,15923.64069648856,45,0
1469,436.66919066525696,74118.91249591105,19,0
1124,406.66287661519027,76109.34187106662,43,0
371,59.38122067493906,15283.896551192212,17,0
2275,475.76021576723974,26532.381026325485,17,0
2278,258.0703691526494,47010.985108370085,6,0
2145,240.87227047707918,83428.68943130839,23,0
3683,388.65799563588877,37969.8083445694,34,0
2583,256.5111358821198,2405.4668290874556,36,0
547,65.64322017781822,69101.28268811568,7,0
3828,9243.349714934031,6941.105271603727,58,1
2225,16.077977775884246,7838.284269412586,29,0
660,289.6813692877668,47398.03906072508,34,0
2381,412.9869630974564,51278.090327007965,24,0
3056,484.58329253294715,28253.384798063224,39,0
31,307.6969774317048,32917.64604494975,8,0
3154,219.52465351463528,613.1404075582519,14,0
3102,376.70833134135336,17242.987613409106,10,0
3512,42.838103498092885,45497.8030397578,36,0
1538,343.74774844284156,49321.780094485,25,0
3715,495.15333458256424,52658.01475487614,43,0
1166,410.80384181834046,18665.11644996144,23,0
1074,18.758228019372766,20518.557566634776,46,0
1788,310.8274565324303,40523.754791625135,45,0
199,444.6723478899075,45786.86671077213,48,0
3542,406.4215837429214,34238.35547928293,33,0
1362,113.22447261277662,3484.8448247622505,48,0
3308,43.66970208474088,21145.974880630514,2,0
1964,198.07814644719156,15101.103013194283,14,0
3187,184.874127833844,37104.2983075999,3,0
1490,229.85987508504002,62247.46246238214,31,0
3546,85.9134024602869,23135.700781795753,28,0
3889,4956.901606532484,68727.90999353478,76,1
1212,231.179641921541,61050.59674510042,35,0
1678,207.46028759492913,59907.81932802885,44,0
3403,499.4573798963124,44789.72774109683,44,0
2487,246.86964362684185,74971.28040235997,27,0
3005,290.15553174043686,37432.88055150001,2,0
357,22.990542165394686,46681.86874419357,44,0
3642,455.1329304208939,6492.351154543479,47,0
2408,116.76735158494515,29135.15917110309,1,0
2903,10.005701030129408,32741.790607800656,7,0
620,376.6472482879926,15299.906866325842,30,0
2345,471.44559869327327,67665.02650801081,44,0
3077,473.8995271724638,16661.34221261002,21,0
1796,51.54808786244358,41287.73946449493,31,0
1510,384.79279815564286,77235.85532188718,22,0
2308,312.3625928977226,7079.481132895826,48,0
1652,158.532894413211,20628.15302183248,3,0
2228,303.1951673059018,11137.18335035031,22,0
3031,107.50614809012403,80485.43677400335,24,0
3699,467.27049300206005,18390.24743371408,16,0
169,29.97981936183432,50833.631892944446,40,0
2127,320.9889238944313,67117.36612956028,5,0
1337,107.77580095528111,52117.608565397175,21,0
1095,123.02820774170176,33420.14571328243,17,0
3619,400.0039297003162,7422.65754072369,39,0
850,301.73865848682146,14589.371235202128,41,0
3993,7739.447172435887,35829.91742156307,67,1
2378,396.6027283611887,14758.304224856607,7,0
3433,380.7977818635983,3980.3762599603997,9,0
3105,136.76870465616605,22680.889097745512,3,0
2796,300.8448583356051,23528.05031644555,48,0
2992,402.0017060642039,26222.737750383072,30,0
2904,214.11725595632316,26159.121298145525,14,0
246,464.87609566798545,36934.82963339915,33,0
3789,68.16745679946462,45088.902316700245,15,0
2718,487.355277470015,62826.866761547964,45,0
158,383.1936115110716,36255.80587450841,36,0
189,269.52878339444317,29156.049702509383,6,0
2494,199.40484834328365,27623.881382963405,47,0
2189,396.33919819411636,57537.83514935211,28,0
2114,448.0549579038565,36195.00118210817,32,0
1761,232.64489393438083,29459.114522754207,22,0
1860,366.9604318091905,54289.190956271996,11,0
1144,287.2086623579376,31385.262384790007,7,0
3746,114.09916582578175,4033.5684392972526,34,0
1587,350.62083148332096,38492.73917220913,10,0
172,18.128036174649516,47018.76444031987,19,0
2019,20.693464419989855,80245.15959215454,40,0
1172,490.7812272334375,77583.33067838565,22,0
294,186.4934142915188,80253.46510665688,19,0
948,451.0091345055715,3365.9579245073087,21,0
605,69.1115768392944,85493.26080440547,30,0
3090,134.0197541980083,44062.71085268615,17,0
2547,48.04817398908648,23644.775657213944,17,0
493,145.91677966075503,48889.488411064514,23,0
1668,465.991655175519,74159.10191913333,37,0
2958,432.22854285579916,49448.032038438614,28,0
3014,182.94966669165473,68735.03546246239,17,0
1507,294.2844609213928,41211.36512216528,8,0
1068,64.13231543438337,12830.985934014021,27,0
2669,371.912754484842,80700.45043368723,8,0
1107,204.1585892623028,83447.91242366393,48,0
899,16.370942520260655,11955.30578385609,11,0
1877,299.2703683247987,50094.10170716731,13,0
2629,251.96887982389504,23180.01411695956,15,0
3923,9075.189926724775,6257.287831163166,85,1
3042,485.63150725077463,14424.495468578138,45,0
1868,90.75925970742419,72097.19304676676,38,0
3207,430.7944968812414,46099.103059029265,3,0
1535,212.63905974742224,83510.649162479,34,0
3999,7009.995038011852,46103.48073696754,75,1
1554,443.26116704071984,46502.21680143626,19,0
2106,165.21322176308806,53823.229417444185,28,0
1330,254.1159010620381,73616.98312552547,40,0
3152,131.70796828417167,40934.01247324614,22,0
3150,232.629257303151,1738.5167681055968,41,0
429,181.94835615051855,40278.08947342092,22,0
3474,352.82338911483964,2024.6073437423413,25,0
499,487.4534557564216,37391.45624713315,7,0
210,88.79594519457434,4897.189339128179,4,0
1017,98.48191911239343,78555.06456824049,7,0
476,496.5527500984572,50262.04633719053,23,0
17,159.0786990501735,31035.635739304445,48,0
1976,470.93283010651686,32427.76427478839,29,0
985,366.81249053976563,36062.90919323838,48,0
204,450.2915523782688,13296.951765542046,48,0
2360,79.64719065879426,72237.21702871227,34,0
674,267.0105808894248,30709.958748254936,3,0
1302,468.744000659408,49905.77016704835,29,0
1299,321.85082227638196,36435.97015423918,20,0
79,185.64820698669357,48128.300346963035,8,0
1060,317.47767697700135,76677.31643439304,13,0
3865,5848.953275036045,27419.39282306217,87,1
3185,262.35277325776434,72794.98152159566,20,0
2821,463.8350935315732,9783.177689588432,31,0
3702,342.4649844633925,71962.00659825663,23,0
2973,395.2407696079184,54959.52683320864,18,0
704,75.86319170009737,558.5205130309917,4,0
3333,93.2416929648603,58000.702195953774,20,0
2792,490.76042857799274,26063.617676931262,22,0
3531,146.40055601470172,18597.0660912824,14,0
389,377.8012283040206,59911.671864065094,41,0
1550,320.24417404107095,59867.32991253993,46,0
3369,103.55402668510531,22672.749458552928,10,0
1213,90.1756723839179,46254.047160527145,23,0
1586,76.85547875279923,44158.50617521519,16,0
3359,412.69716382682606,27167.10674210543,1,0
3618,424.10921723305705,15708.251433624459,15,0
1327,99.23777868746265,47209.57121192821,36,0
386,403.7056558885758,54639.03655861994,41,0
2802,454.87040895201346,51528.407013428674,48,0
2183,26.262783735588847,82975.68932735205,44,0
1799,44.91579660497671,57216.85847967684,5,0
2640,354.2448457520554,45751.704337940326,32,0
916,223.70199927630517,27721.832493586488,10,0
2262,304.94248119741445,28797.10789281336,4,0
1246,316.84795759939357,52053.33632750782,3,0
3979,4242.890239224064,4500.39515850584,63,1
1651,27.718586457133437,25032.497794981744,26,0
3313,357.2951710622856,35254.69588248336,6,0
2682,419.38531061367524,41687.40042959008,2,0
864,225.9737459997318,71600.45620187576,40,0
1153,351.76101621794896,34722.109834854295,30,0
360,291.9823471591807,48880.36373298819,48,0
840,319.8095010805699,70152.15467271312,36,0
436,353.4748744149688,27282.800267956456,17,0
1551,476.18763768126195,63345.05667101948,35,0
1670,410.55035716068386,31075.968489673054,27,0
1422,258.5450562573123,40980.26864463237,15,0
3335,446.300663437471,42028.62224905795,28,0
3818,7076.7047396046155,375.3274565453683,58,1
3337,455.0319594631582,74896.2904055385,41,0
2446,158.14329218223193,52420.27985020833,48,0
528,143.96946524604604,84889.83792292174,23,0
942,281.54722123273876,9556.150942641098,42,0
2546,248.9376267369333,6314.551864659381,48,0
2853,103.88054341006463,27701.559925939593,5,0
2563,34.61074561734715,20757.169595315856,4,0
399,377.9268232178337,38278.11222757032,13,0
3477,480.85087199512407,26045.81450588171,33,0
3199,60.258301665959,29861.58259302821,35,0
1806,389.5802302787791,51639.75378922687,48,0
1811,333.5483326536557,6650.1374118927,1,0
1141,414.0936733033231,29535.757221651107,28,0
1574,432.77056799618197,67545.77696024196,12,0
2601,318.4832714769509,59115.66409628525,38,0
2349,300.8937876921838,54007.91015211607,33,0
3694,124.86854400564219,49203.27833500153,8,0
3969,2917.54495915782,14533.655241675744,50,1
1476,337.1207589261565,19654.410559121854,23,0
3609,464.29065311358016,15181.797240301754,45,0
2918,425.7284357543571,37824.319638687164,20,0
